acq_date,fires,frp,scan,brightness,max_t,month_sin,month_cos
5956.0,2017-02-21,25.0,3440.6,44.9,349.75199999999995,32.0,0.8660254037844386,0.5000000000000001
5957.0,2017-02-22,21.0,6499.8,36.6,370.1428571428572,30.3,0.8660254037844386,0.5000000000000001
5958.0,2017-02-23,21.0,8121.1,32.6,383.5238095238095,31.0,0.8660254037844386,0.5000000000000001
5959.0,2017-02-24,19.0,6407.3,38.6,367.0894736842105,32.0,0.8660254037844386,0.5000000000000001
5960.0,2017-02-25,9.0,1339.1,12.5,360.18888888888887,31.9,0.8660254037844386,0.5000000000000001
5961.0,2017-02-26,15.0,1342.0,18.5,356.64000000000004,31.6,0.8660254037844386,0.5000000000000001
5962.0,2017-02-27,22.0,4227.2,39.0,357.6409090909091,29.1,0.8660254037844386,0.5000000000000001
5963.0,2017-02-28,14.0,3342.9,25.7,364.0357142857143,31.1,0.8660254037844386,0.5000000000000001
5964.0,2017-03-01,30.0,4137.1,38.5,361.81,32.6,1.0,6.123233995736766e-17
5965.0,2017-03-02,27.0,4331.1,39.5,360.1777777777777,32.1,1.0,6.123233995736766e-17
5966.0,2017-03-03,15.0,1633.2,18.2,362.6266666666667,32.3,1.0,6.123233995736766e-17
5967.0,2017-03-04,7.0,726.5,10.4,347.9857142857143,31.8,1.0,6.123233995736766e-17
5968.0,2017-03-05,19.0,2900.6,32.7,349.32631578947365,34.3,1.0,6.123233995736766e-17
5969.0,2017-03-06,14.0,1285.0,19.8,339.7214285714286,31.5,1.0,6.123233995736766e-17
5970.0,2017-03-07,30.0,4698.2,53.9,353.17,33.0,1.0,6.123233995736766e-17
5971.0,2017-03-08,33.0,7327.5,95.7,344.22727272727275,31.0,1.0,6.123233995736766e-17
5972.0,2017-03-09,27.0,3763.3,48.3,353.5333333333333,31.1,1.0,6.123233995736766e-17
5973.0,2017-03-10,15.0,2652.0,25.1,359.18,31.9,1.0,6.123233995736766e-17
5974.0,2017-03-11,25.0,4243.8,39.2,358.80400000000003,31.1,1.0,6.123233995736766e-17
5975.0,2017-03-12,4.0,975.2,4.9,383.45,32.9,1.0,6.123233995736766e-17
5976.0,2017-03-13,11.0,579.1,15.7,326.3636363636364,27.8,1.0,6.123233995736766e-17
5977.0,2017-03-14,10.0,915.0,11.8,352.4,30.4,1.0,6.123233995736766e-17
5978.0,2017-03-15,23.0,2776.6,39.8,340.9826086956522,28.9,1.0,6.123233995736766e-17
5979.0,2017-03-16,52.0,6995.2,77.3,348.19038461538463,33.1,1.0,6.123233995736766e-17
5980.0,2017-03-17,64.0,8186.2,92.8,353.528125,35.7,1.0,6.123233995736766e-17
5981.0,2017-03-18,22.0,4002.0,31.2,368.0136363636364,32.8,1.0,6.123233995736766e-17
5982.0,2017-03-19,42.0,6225.4,56.6,357.05,29.6,1.0,6.123233995736766e-17
5983.0,2017-03-20,42.0,6644.7,74.8,349.7095238095238,27.3,1.0,6.123233995736766e-17
5984.0,2017-03-21,8.0,451.6,9.6,341.525,28.6,1.0,6.123233995736766e-17
5985.0,2017-03-22,16.0,5249.8,42.6,360.80625,27.9,1.0,6.123233995736766e-17
5986.0,2017-03-23,6.0,436.1,6.7,351.35,29.3,1.0,6.123233995736766e-17
5987.0,2017-03-24,27.0,5174.5,38.5,368.025925925926,29.4,1.0,6.123233995736766e-17
5988.0,2017-03-25,20.0,4061.6,39.8,352.46500000000003,28.0,1.0,6.123233995736766e-17
5990.0,2017-03-27,33.0,2668.2,38.1,343.7939393939394,30.1,1.0,6.123233995736766e-17
5991.0,2017-03-28,139.0,21881.2,169.7,366.4115107913669,31.3,1.0,6.123233995736766e-17
5992.0,2017-03-29,33.0,8614.7,66.7,357.76060606060605,29.5,1.0,6.123233995736766e-17
5993.0,2017-03-30,103.0,13167.7,120.3,365.1796116504854,25.8,1.0,6.123233995736766e-17
5994.0,2017-03-31,72.0,11973.0,136.5,348.3958333333333,28.3,1.0,6.123233995736766e-17
5995.0,2017-04-01,63.0,9530.2,79.2,367.30317460317457,29.0,0.8660254037844387,-0.4999999999999998
5996.0,2017-04-02,19.0,2488.2,36.9,348.40526315789475,27.7,0.8660254037844387,-0.4999999999999998
5997.0,2017-04-03,65.0,14514.1,111.5,360.6430769230769,25.6,0.8660254037844387,-0.4999999999999998
5998.0,2017-04-04,122.0,20078.5,161.4,368.21803278688526,24.5,0.8660254037844387,-0.4999999999999998
5999.0,2017-04-05,92.0,17541.2,164.8,350.3989130434783,25.6,0.8660254037844387,-0.4999999999999998
6000.0,2017-04-06,74.0,10942.0,88.3,366.6391891891892,22.7,0.8660254037844387,-0.4999999999999998
6001.0,2017-04-07,63.0,14923.4,109.0,360.2984126984127,26.3,0.8660254037844387,-0.4999999999999998
6002.0,2017-04-08,46.0,6579.6,66.2,354.2673913043478,26.2,0.8660254037844387,-0.4999999999999998
6003.0,2017-04-09,25.0,3619.3,44.9,352.548,27.4,0.8660254037844387,-0.4999999999999998
6004.0,2017-04-10,53.0,7309.8,79.9,353.6622641509434,29.0,0.8660254037844387,-0.4999999999999998
6005.0,2017-04-11,65.0,9285.0,94.9,356.0076923076923,27.1,0.8660254037844387,-0.4999999999999998
6006.0,2017-04-12,37.0,9325.2,68.0,358.7108108108108,28.3,0.8660254037844387,-0.4999999999999998
6007.0,2017-04-13,131.0,19695.5,149.3,368.4656488549618,26.7,0.8660254037844387,-0.4999999999999998
6008.0,2017-04-14,10.0,2018.9,19.7,347.34000000000003,26.8,0.8660254037844387,-0.4999999999999998
6009.0,2017-04-15,54.0,7609.6,60.0,370.1407407407408,26.7,0.8660254037844387,-0.4999999999999998
6010.0,2017-04-16,10.0,693.5,13.8,330.44,26.6,0.8660254037844387,-0.4999999999999998
6011.0,2017-04-17,27.0,4253.7,46.0,353.94814814814816,26.8,0.8660254037844387,-0.4999999999999998
6012.0,2017-04-18,77.0,19502.0,126.5,365.8831168831169,26.6,0.8660254037844387,-0.4999999999999998
6013.0,2017-04-19,73.0,15060.0,107.4,364.9671232876712,26.0,0.8660254037844387,-0.4999999999999998
6014.0,2017-04-20,108.0,17479.4,150.7,363.9592592592592,26.2,0.8660254037844387,-0.4999999999999998
6016.0,2017-04-22,52.0,5008.5,65.0,350.70576923076925,24.8,0.8660254037844387,-0.4999999999999998
6017.0,2017-04-23,15.0,2003.3,23.2,346.5733333333334,26.4,0.8660254037844387,-0.4999999999999998
6018.0,2017-04-24,21.0,2380.0,25.0,361.3333333333333,26.0,0.8660254037844387,-0.4999999999999998
6019.0,2017-04-25,23.0,3546.4,32.1,355.7695652173913,26.9,0.8660254037844387,-0.4999999999999998
6020.0,2017-04-26,20.0,2539.2000000000003,37.5,342.365,23.7,0.8660254037844387,-0.4999999999999998
6021.0,2017-04-27,59.0,9791.1,90.7,357.7983050847457,22.6,0.8660254037844387,-0.4999999999999998
6022.0,2017-04-28,12.0,1549.2,17.7,356.1,25.3,0.8660254037844387,-0.4999999999999998
6023.0,2017-04-29,20.0,1926.5,22.7,358.015,26.3,0.8660254037844387,-0.4999999999999998
6024.0,2017-04-30,17.0,3208.7,29.4,344.75882352941176,25.8,0.8660254037844387,-0.4999999999999998
6025.0,2017-05-01,34.0,3321.8,42.9,347.6117647058823,26.8,0.49999999999999994,-0.8660254037844387
6026.0,2017-05-02,99.0,13296.9,149.1,354.0474747474747,27.5,0.49999999999999994,-0.8660254037844387
6027.0,2017-05-03,155.0,40162.1,279.2,363.7174193548387,27.5,0.49999999999999994,-0.8660254037844387
6028.0,2017-05-04,129.0,18045.6,171.6,362.7279069767442,23.6,0.49999999999999994,-0.8660254037844387
6029.0,2017-05-05,55.0,8607.9,85.2,359.5090909090909,24.8,0.49999999999999994,-0.8660254037844387
6030.0,2017-05-06,108.0,27552.1,174.79999999999998,363.5185185185185,24.9,0.49999999999999994,-0.8660254037844387
6031.0,2017-05-07,100.0,46105.4,229.2,369.458,26.4,0.49999999999999994,-0.8660254037844387
6032.0,2017-05-08,123.0,22854.5,175.2,365.0414634146341,22.0,0.49999999999999994,-0.8660254037844387
6033.0,2017-05-09,94.0,13495.3,132.2,360.76170212765953,23.5,0.49999999999999994,-0.8660254037844387
6034.0,2017-05-10,211.0,43597.8,282.40000000000003,367.3971563981043,19.5,0.49999999999999994,-0.8660254037844387
6035.0,2017-05-11,260.0,65529.2,453.8,362.9919230769231,24.7,0.49999999999999994,-0.8660254037844387
6036.0,2017-05-12,85.0,18433.9,169.5,354.44941176470587,23.9,0.49999999999999994,-0.8660254037844387
6037.0,2017-05-13,87.0,13018.9,126.3,357.9459770114942,23.1,0.49999999999999994,-0.8660254037844387
6038.0,2017-05-14,32.0,5529.3,37.3,372.40625,21.9,0.49999999999999994,-0.8660254037844387
6039.0,2017-05-15,136.0,22590.3,183.7,362.4095588235294,26.4,0.49999999999999994,-0.8660254037844387
6040.0,2017-05-16,132.0,17219.4,172.6,362.9522727272727,26.0,0.49999999999999994,-0.8660254037844387
6041.0,2017-05-17,51.0,6252.0,67.3,355.24117647058824,25.0,0.49999999999999994,-0.8660254037844387
6042.0,2017-05-18,88.0,13550.0,120.0,361.5715909090909,23.6,0.49999999999999994,-0.8660254037844387
6043.0,2017-05-19,41.0,10390.2,86.2,351.4756097560976,20.7,0.49999999999999994,-0.8660254037844387
6044.0,2017-05-20,82.0,14285.9,123.5,362.1682926829269,25.0,0.49999999999999994,-0.8660254037844387
6045.0,2017-05-21,54.0,15459.1,123.5,360.4018518518519,25.8,0.49999999999999994,-0.8660254037844387
6046.0,2017-05-22,37.0,5912.400000000001,52.6,358.75405405405405,25.9,0.49999999999999994,-0.8660254037844387
6047.0,2017-05-23,39.0,7497.0,70.7,356.66153846153844,26.9,0.49999999999999994,-0.8660254037844387
6048.0,2017-05-24,58.0,8188.9,87.6,355.9568965517241,27.7,0.49999999999999994,-0.8660254037844387
6049.0,2017-05-25,69.0,10866.9,102.0,362.4304347826087,24.9,0.49999999999999994,-0.8660254037844387
6050.0,2017-05-26,56.0,11971.2,91.0,364.15,25.0,0.49999999999999994,-0.8660254037844387
6051.0,2017-05-27,74.0,9593.6,83.6,366.0027027027027,24.6,0.49999999999999994,-0.8660254037844387
6052.0,2017-05-28,13.0,1060.2,14.2,354.8538461538462,25.7,0.49999999999999994,-0.8660254037844387
6053.0,2017-05-29,85.0,12735.4,122.1,359.7294117647059,26.4,0.49999999999999994,-0.8660254037844387
6054.0,2017-05-30,44.0,6567.5,57.9,360.2886363636364,25.1,0.49999999999999994,-0.8660254037844387
6055.0,2017-05-31,112.0,15486.9,169.4,351.7160714285714,22.4,0.49999999999999994,-0.8660254037844387
6056.0,2017-06-01,89.0,20254.3,124.3,372.9269662921348,21.7,1.2246467991473532e-16,-1.0
6057.0,2017-06-02,41.0,4892.4,58.8,348.6585365853659,22.8,1.2246467991473532e-16,-1.0
6058.0,2017-06-03,25.0,3090.8,31.4,352.92,23.5,1.2246467991473532e-16,-1.0
6059.0,2017-06-04,24.0,2672.7,32.3,354.7583333333334,23.8,1.2246467991473532e-16,-1.0
6060.0,2017-06-05,48.0,5721.7,59.9,354.1791666666666,23.6,1.2246467991473532e-16,-1.0
6061.0,2017-06-06,46.0,7182.900000000001,84.0,351.0586956521739,22.6,1.2246467991473532e-16,-1.0
6062.0,2017-06-07,128.0,23968.5,182.8,363.67578125,20.2,1.2246467991473532e-16,-1.0
6063.0,2017-06-08,36.0,3347.3,48.1,347.2583333333333,21.8,1.2246467991473532e-16,-1.0
6064.0,2017-06-09,141.0,52821.2,264.0,368.6808510638298,23.2,1.2246467991473532e-16,-1.0
6065.0,2017-06-10,80.0,14406.8,132.7,355.73875,22.9,1.2246467991473532e-16,-1.0
6066.0,2017-06-11,59.0,18617.4,120.0,357.5118644067797,21.1,1.2246467991473532e-16,-1.0
6067.0,2017-06-12,64.0,9452.4,81.9,364.4125,22.4,1.2246467991473532e-16,-1.0
6068.0,2017-06-13,23.0,4106.2,31.5,361.7608695652174,18.9,1.2246467991473532e-16,-1.0
6069.0,2017-06-14,101.0,9088.3,132.8,352.0118811881188,20.3,1.2246467991473532e-16,-1.0
6070.0,2017-06-15,18.0,2140.9,26.6,351.18333333333334,22.9,1.2246467991473532e-16,-1.0
6071.0,2017-06-16,53.0,4961.5,69.2,346.5358490566038,24.1,1.2246467991473532e-16,-1.0
6072.0,2017-06-17,50.0,5720.3,69.4,354.334,24.6,1.2246467991473532e-16,-1.0
6073.0,2017-06-18,38.0,5254.9,55.0,357.1894736842105,23.6,1.2246467991473532e-16,-1.0
6074.0,2017-06-19,99.0,12469.5,117.0,364.810101010101,22.7,1.2246467991473532e-16,-1.0
6075.0,2017-06-20,38.0,6911.1,54.4,362.0447368421053,21.0,1.2246467991473532e-16,-1.0
6076.0,2017-06-21,67.0,7913.1,78.8,363.2477611940298,23.4,1.2246467991473532e-16,-1.0
6077.0,2017-06-22,23.0,5913.5,36.5,370.4173913043479,22.7,1.2246467991473532e-16,-1.0
6078.0,2017-06-23,43.0,8634.1,69.3,362.8046511627907,23.7,1.2246467991473532e-16,-1.0
6079.0,2017-06-24,25.0,4109.900000000001,31.6,366.396,24.5,1.2246467991473532e-16,-1.0
6080.0,2017-06-25,19.0,2360.5,23.0,361.0842105263158,24.2,1.2246467991473532e-16,-1.0
6081.0,2017-06-26,44.0,7236.4,49.6,372.5340909090909,25.1,1.2246467991473532e-16,-1.0
6082.0,2017-06-27,61.0,6191.0,69.9,358.6786885245902,22.1,1.2246467991473532e-16,-1.0
6083.0,2017-06-28,16.0,3251.9,26.1,355.9125,23.9,1.2246467991473532e-16,-1.0
6084.0,2017-06-29,12.0,2131.1,19.7,355.2,24.5,1.2246467991473532e-16,-1.0
6085.0,2017-06-30,64.0,6017.7,69.2,360.4546875,23.0,1.2246467991473532e-16,-1.0
6086.0,2017-07-01,8.0,957.9,10.4,360.9875,20.4,-0.5000000000000001,-0.8660254037844386
6087.0,2017-07-02,8.0,884.4,11.8,340.175,21.6,-0.5000000000000001,-0.8660254037844386
6088.0,2017-07-03,23.0,4469.4,30.4,368.8695652173913,22.3,-0.5000000000000001,-0.8660254037844386
6090.0,2017-07-05,14.0,2355.4,20.3,354.7785714285714,26.4,-0.5000000000000001,-0.8660254037844386
6091.0,2017-07-06,16.0,1442.8,16.9,357.2625,23.6,-0.5000000000000001,-0.8660254037844386
6092.0,2017-07-07,22.0,2153.9,22.5,357.3136363636364,16.4,-0.5000000000000001,-0.8660254037844386
6093.0,2017-07-08,9.0,877.6,10.1,354.4,21.9,-0.5000000000000001,-0.8660254037844386
6094.0,2017-07-09,12.0,1015.2,16.4,346.825,21.5,-0.5000000000000001,-0.8660254037844386
6095.0,2017-07-10,6.0,475.5,6.4,357.9666666666667,21.7,-0.5000000000000001,-0.8660254037844386
6096.0,2017-07-11,29.0,3345.8,29.3,361.2758620689655,22.8,-0.5000000000000001,-0.8660254037844386
6097.0,2017-07-12,57.0,9125.2,108.1,353.6421052631579,21.3,-0.5000000000000001,-0.8660254037844386
6098.0,2017-07-13,22.0,3918.9,34.0,357.8363636363636,20.8,-0.5000000000000001,-0.8660254037844386
6099.0,2017-07-14,66.0,8194.9,82.5,361.5924242424242,22.7,-0.5000000000000001,-0.8660254037844386
6100.0,2017-07-15,3.0,586.5,5.3,350.9666666666667,24.6,-0.5000000000000001,-0.8660254037844386
6101.0,2017-07-16,27.0,2511.8,29.7,359.9666666666667,23.1,-0.5000000000000001,-0.8660254037844386
6102.0,2017-07-17,60.0,11094.1,97.6,362.1983333333334,23.2,-0.5000000000000001,-0.8660254037844386
6103.0,2017-07-18,33.0,5498.8,52.2,358.3818181818182,26.3,-0.5000000000000001,-0.8660254037844386
6104.0,2017-07-19,36.0,8523.5,63.7,362.4527777777778,19.1,-0.5000000000000001,-0.8660254037844386
6105.0,2017-07-20,119.0,17062.7,152.4,363.0941176470588,20.7,-0.5000000000000001,-0.8660254037844386
6106.0,2017-07-21,38.0,5286.4,50.1,360.9736842105263,21.6,-0.5000000000000001,-0.8660254037844386
6107.0,2017-07-22,40.0,4503.9,61.7,349.6075,21.8,-0.5000000000000001,-0.8660254037844386
6108.0,2017-07-23,46.0,5070.8,56.1,356.79782608695655,23.2,-0.5000000000000001,-0.8660254037844386
6109.0,2017-07-24,29.0,3904.2,53.6,347.9172413793104,25.3,-0.5000000000000001,-0.8660254037844386
6110.0,2017-07-25,91.0,31157.7,151.4,371.2373626373626,23.8,-0.5000000000000001,-0.8660254037844386
6111.0,2017-07-26,46.0,10681.8,73.5,370.3065217391304,25.7,-0.5000000000000001,-0.8660254037844386
6112.0,2017-07-27,53.0,7183.099999999999,70.1,359.34150943396224,23.3,-0.5000000000000001,-0.8660254037844386
6113.0,2017-07-28,53.0,11407.7,78.1,368.55283018867925,26.3,-0.5000000000000001,-0.8660254037844386
6114.0,2017-07-29,55.0,13329.6,80.2,369.01454545454544,24.8,-0.5000000000000001,-0.8660254037844386
6115.0,2017-07-30,37.0,5807.2,48.4,365.15135135135137,24.2,-0.5000000000000001,-0.8660254037844386
6116.0,2017-07-31,52.0,8952.4,77.7,355.2153846153846,25.6,-0.5000000000000001,-0.8660254037844386
6117.0,2017-08-01,80.0,13424.5,124.6,358.31,23.4,-0.8660254037844384,-0.5000000000000004
6118.0,2017-08-02,298.0,100913.2,487.7,358.6258389261745,22.7,-0.8660254037844384,-0.5000000000000004
6119.0,2017-08-03,73.0,12625.2,111.5,361.96849315068494,22.9,-0.8660254037844384,-0.5000000000000004
6120.0,2017-08-04,24.0,4389.5,40.6,358.625,22.5,-0.8660254037844384,-0.5000000000000004
6121.0,2017-08-05,85.0,14937.9,119.0,357.4823529411765,23.1,-0.8660254037844384,-0.5000000000000004
6122.0,2017-08-06,52.0,9327.0,84.8,363.96153846153845,24.9,-0.8660254037844384,-0.5000000000000004
6123.0,2017-08-07,80.0,16441.2,139.2,360.92,26.3,-0.8660254037844384,-0.5000000000000004
6124.0,2017-08-08,94.0,19147.3,133.6,367.9787234042553,22.8,-0.8660254037844384,-0.5000000000000004
6125.0,2017-08-09,161.0,37680.4,213.7,378.48447204968943,24.1,-0.8660254037844384,-0.5000000000000004
6126.0,2017-08-10,149.0,46302.8,296.1,364.2315436241611,24.1,-0.8660254037844384,-0.5000000000000004
6127.0,2017-08-11,62.0,10843.8,77.4,365.9112903225807,26.2,-0.8660254037844384,-0.5000000000000004
6128.0,2017-08-12,48.0,8647.8,83.2,360.79791666666665,29.0,-0.8660254037844384,-0.5000000000000004
6129.0,2017-08-13,39.0,6534.7,63.5,360.04358974358973,26.6,-0.8660254037844384,-0.5000000000000004
6130.0,2017-08-14,74.0,13246.1,112.8,354.8918918918919,26.9,-0.8660254037844384,-0.5000000000000004
6131.0,2017-08-15,138.0,30626.0,228.3,361.2833333333333,27.3,-0.8660254037844384,-0.5000000000000004
6132.0,2017-08-16,176.0,32352.8,232.6,367.5420454545455,28.6,-0.8660254037844384,-0.5000000000000004
6133.0,2017-08-17,151.0,26069.3,251.0,358.7384105960265,32.3,-0.8660254037844384,-0.5000000000000004
6134.0,2017-08-18,113.0,19836.5,150.6,364.76637168141593,25.9,-0.8660254037844384,-0.5000000000000004
6135.0,2017-08-19,131.0,25171.9,181.3,356.7618320610688,20.7,-0.8660254037844384,-0.5000000000000004
6136.0,2017-08-20,170.0,48680.0,293.8,368.5523529411765,21.8,-0.8660254037844384,-0.5000000000000004
6137.0,2017-08-21,162.0,33129.3,258.8,362.3691358024692,22.1,-0.8660254037844384,-0.5000000000000004
6138.0,2017-08-22,57.0,12757.1,88.5,360.2719298245614,24.9,-0.8660254037844384,-0.5000000000000004
6139.0,2017-08-23,74.0,6903.1,101.9,344.7635135135135,26.7,-0.8660254037844384,-0.5000000000000004
6140.0,2017-08-24,115.0,25946.8,183.5,365.9913043478261,24.4,-0.8660254037844384,-0.5000000000000004
6141.0,2017-08-25,92.0,18976.2,172.6,358.76956521739135,22.9,-0.8660254037844384,-0.5000000000000004
6142.0,2017-08-26,48.0,4710.7,67.1,349.075,23.9,-0.8660254037844384,-0.5000000000000004
6143.0,2017-08-27,127.0,27410.6,213.1,360.5535433070866,23.7,-0.8660254037844384,-0.5000000000000004
6144.0,2017-08-28,112.0,15424.4,147.1,356.1866071428572,23.0,-0.8660254037844384,-0.5000000000000004
6145.0,2017-08-29,126.0,19433.5,203.2,358.1460317460318,22.1,-0.8660254037844384,-0.5000000000000004
6146.0,2017-08-30,143.0,29984.0,206.6,366.85734265734266,25.8,-0.8660254037844384,-0.5000000000000004
6147.0,2017-08-31,134.0,24350.5,204.7,362.8529850746269,23.3,-0.8660254037844384,-0.5000000000000004
6148.0,2017-09-01,81.0,13812.6,127.9,358.5530864197531,24.2,-1.0,-1.8369701987210297e-16
6149.0,2017-09-02,202.0,50866.9,324.6,368.1084158415841,24.6,-1.0,-1.8369701987210297e-16
6150.0,2017-09-03,134.0,33163.6,218.2,366.2723880597015,27.1,-1.0,-1.8369701987210297e-16
6151.0,2017-09-04,131.0,37277.1,212.4,367.4213740458015,28.4,-1.0,-1.8369701987210297e-16
6152.0,2017-09-05,139.0,30109.2,241.0,359.83812949640287,27.5,-1.0,-1.8369701987210297e-16
6153.0,2017-09-06,205.0,37857.8,332.4,355.1960975609756,27.0,-1.0,-1.8369701987210297e-16
6154.0,2017-09-07,134.0,21753.5,206.3,359.6701492537314,27.1,-1.0,-1.8369701987210297e-16
6155.0,2017-09-08,183.0,28838.9,262.3,360.6814207650273,26.7,-1.0,-1.8369701987210297e-16
6156.0,2017-09-09,185.0,36921.0,329.3,361.3827027027027,24.9,-1.0,-1.8369701987210297e-16
6157.0,2017-09-10,196.0,41118.1,328.9,360.9510204081632,23.9,-1.0,-1.8369701987210297e-16
6158.0,2017-09-11,194.0,39824.3,302.4,363.9938144329897,25.7,-1.0,-1.8369701987210297e-16
6159.0,2017-09-12,205.0,39528.3,324.5,363.59804878048783,27.9,-1.0,-1.8369701987210297e-16
6160.0,2017-09-13,288.0,71510.3,478.6,363.37152777777777,27.1,-1.0,-1.8369701987210297e-16
6161.0,2017-09-14,233.0,45128.7,368.1,359.8613733905579,23.3,-1.0,-1.8369701987210297e-16
6162.0,2017-09-15,211.0,53129.0,380.2,362.7175355450237,24.6,-1.0,-1.8369701987210297e-16
6163.0,2017-09-16,285.0,62295.1,506.0,363.52561403508776,27.1,-1.0,-1.8369701987210297e-16
6164.0,2017-09-17,514.0,121118.0,873.0,361.1887159533074,24.4,-1.0,-1.8369701987210297e-16
6165.0,2017-09-18,781.0,188063.3,1240.6,366.1852752880922,24.5,-1.0,-1.8369701987210297e-16
6166.0,2017-09-19,500.0,135007.6,790.7,373.749,28.1,-1.0,-1.8369701987210297e-16
6167.0,2017-09-20,745.0,171335.2,1192.7,363.4108724832215,25.9,-1.0,-1.8369701987210297e-16
6168.0,2017-09-21,575.0,123479.1,914.2,365.1573913043478,25.9,-1.0,-1.8369701987210297e-16
6169.0,2017-09-22,959.0,364548.0,1681.5,367.10427528675706,28.2,-1.0,-1.8369701987210297e-16
6170.0,2017-09-23,955.0,362800.5,1634.0,372.9561256544503,28.6,-1.0,-1.8369701987210297e-16
6171.0,2017-09-24,573.0,160183.5,1073.1,361.31623036649216,29.2,-1.0,-1.8369701987210297e-16
6172.0,2017-09-25,502.0,132370.6,839.7,364.27908366533865,29.9,-1.0,-1.8369701987210297e-16
6173.0,2017-09-26,346.0,78064.3,604.8,361.51531791907513,30.5,-1.0,-1.8369701987210297e-16
6174.0,2017-09-27,545.0,93436.7,813.5,357.3245871559633,25.5,-1.0,-1.8369701987210297e-16
6175.0,2017-09-28,319.0,53849.6,492.8,361.2388714733542,30.8,-1.0,-1.8369701987210297e-16
6176.0,2017-09-29,258.0,50891.4,419.5,356.3934108527132,37.0,-1.0,-1.8369701987210297e-16
6177.0,2017-09-30,537.0,101298.4,999.9,353.8821229050279,34.1,-1.0,-1.8369701987210297e-16
6178.0,2017-10-01,384.0,84637.8,591.8,360.58125,25.9,-0.8660254037844386,0.5000000000000001
6179.0,2017-10-02,335.0,92618.9,537.0,371.4041791044776,22.2,-0.8660254037844386,0.5000000000000001
6180.0,2017-10-03,205.0,61720.2,434.3,366.00975609756097,27.1,-0.8660254037844386,0.5000000000000001
6181.0,2017-10-04,194.0,29471.7,287.0,352.68865979381445,28.5,-0.8660254037844386,0.5000000000000001
6182.0,2017-10-05,317.0,67962.6,613.0,360.5719242902208,30.1,-0.8660254037844386,0.5000000000000001
6183.0,2017-10-06,253.0,52507.5,437.2,357.6399209486166,30.7,-0.8660254037844386,0.5000000000000001
6184.0,2017-10-07,197.0,45097.2,300.90000000000003,371.13045685279184,24.1,-0.8660254037844386,0.5000000000000001
6185.0,2017-10-08,80.0,17313.0,124.1,365.48375,27.4,-0.8660254037844386,0.5000000000000001
6186.0,2017-10-09,90.0,16178.2,130.1,360.3488888888889,29.1,-0.8660254037844386,0.5000000000000001
6187.0,2017-10-10,94.0,14961.7,148.1,359.02021276595747,33.1,-0.8660254037844386,0.5000000000000001
6188.0,2017-10-11,71.0,6405.8,89.3,349.41971830985915,28.8,-0.8660254037844386,0.5000000000000001
