,acq_date,fires,frp,scan,brightness,max_t_syd,max_t_bne
1574.0,2005-02-22,58.0,8514.2,87.4,353.7310344827587,27.7,31.2
1575.0,2005-02-23,78.0,8000.2,129.3,344.5128205128205,27.4,30.9
1576.0,2005-02-24,74.0,14407.5,117.9,361.40810810810814,27.4,30.5
1577.0,2005-02-25,34.0,6007.3,76.2,348.09999999999997,30.5,31.0
1578.0,2005-02-26,93.0,20940.1,157.4,361.9666666666667,26.5,31.2
1579.0,2005-02-27,33.0,4709.6,46.5,358.23030303030305,22.8,31.1
1580.0,2005-02-28,101.0,14537.1,176.0,342.07326732673266,26.6,29.9
1581.0,2005-03-01,101.0,15889.0,162.3,358.6871287128713,27.4,29.8
1582.0,2005-03-02,103.0,19694.0,189.7,353.24368932038834,26.3,29.9
1583.0,2005-03-03,61.0,11017.4,80.0,369.5344262295082,24.5,29.2
1584.0,2005-03-04,61.0,11113.8,101.3,358.04590163934427,26.9,30.3
1585.0,2005-03-05,35.0,5823.1,56.5,357.4142857142857,29.5,31.7
1586.0,2005-03-06,15.0,1661.8,20.5,355.6666666666667,22.9,30.5
1587.0,2005-03-07,20.0,3019.2999999999997,28.1,352.14,24.4,29.0
1588.0,2005-03-08,21.0,3047.0,29.1,369.0095238095238,26.2,28.6
1589.0,2005-03-09,14.0,3822.3,27.6,368.15000000000003,26.6,29.4
1590.0,2005-03-10,68.0,14130.7,104.60000000000001,361.5147058823529,25.7,32.0
1591.0,2005-03-11,93.0,15310.9,124.7,361.9763440860215,26.3,30.2
1592.0,2005-03-12,36.0,13985.1,74.4,357.2277777777778,27.3,30.2
1593.0,2005-03-13,33.0,7023.1,43.4,367.8060606060606,28.8,29.9
1594.0,2005-03-14,31.0,5722.4,49.800000000000004,362.60967741935485,27.6,29.3
1595.0,2005-03-15,54.0,6878.900000000001,75.5,357.51111111111106,28.4,30.2
1596.0,2005-03-16,29.0,4276.4,46.2,357.57931034482755,24.3,30.1
1597.0,2005-03-17,26.0,4459.0,38.4,355.7923076923077,19.1,28.2
1598.0,2005-03-18,13.0,1662.5,16.0,363.4846153846154,21.3,26.3
1599.0,2005-03-19,4.0,813.5,6.3999999999999995,365.6,23.4,29.1
1600.0,2005-03-20,27.0,4326.0,43.0,359.462962962963,23.2,29.2
1601.0,2005-03-21,17.0,1711.8,23.3,349.2117647058824,22.8,29.6
1602.0,2005-03-22,40.0,7891.6,52.6,371.06,19.0,28.1
1603.0,2005-03-23,35.0,8364.6,51.7,361.9714285714286,18.9,32.3
1604.0,2005-03-24,26.0,2741.3,35.7,355.66923076923075,22.9,28.7
1605.0,2005-03-25,1.0,109.4,1.7,353.7,21.5,28.6
1606.0,2005-03-26,12.0,1322.6,22.200000000000003,350.45,20.6,28.0
1607.0,2005-03-27,13.0,1656.9,21.5,348.59230769230766,27.0,28.4
1608.0,2005-03-28,12.0,2204.9,21.6,353.7083333333333,24.0,31.3
1609.0,2005-03-29,21.0,5291.5,26.3,371.00476190476195,21.4,28.2
1610.0,2005-03-30,32.0,11547.7,77.9,359.775,21.0,25.6
1611.0,2005-03-31,23.0,3677.5,24.6,373.3173913043478,23.4,25.7
1612.0,2005-04-01,21.0,4906.5,42.7,368.79523809523806,24.6,27.8
1613.0,2005-04-02,40.0,4839.7,46.4,363.755,26.4,27.8
1614.0,2005-04-03,5.0,1278.0,6.0,374.65999999999997,32.8,28.9
1615.0,2005-04-04,19.0,3930.0,34.3,357.4263157894737,19.8,31.1
1616.0,2005-04-05,80.0,10185.0,96.2,360.65250000000003,21.8,26.7
1617.0,2005-04-06,43.0,11844.5,76.2,361.2279069767442,26.3,29.0
1618.0,2005-04-07,30.0,3356.1,40.3,355.24,24.1,28.7
1619.0,2005-04-08,14.0,2373.5,15.2,375.7357142857143,25.2,26.5
1620.0,2005-04-09,10.0,4357.8,19.0,367.2,25.9,27.7
1621.0,2005-04-10,16.0,1363.7,27.099999999999998,333.99375,25.8,28.1
1622.0,2005-04-11,17.0,1987.0,23.5,352.1235294117647,25.5,27.4
1623.0,2005-04-12,96.0,14797.0,131.5,362.30833333333334,24.2,27.3
1624.0,2005-04-13,44.0,13117.9,78.5,353.80227272727274,23.1,26.5
1625.0,2005-04-14,34.0,3248.5,44.2,351.66470588235296,25.6,27.7
1626.0,2005-04-15,67.0,8631.7,88.6,362.3298507462686,22.3,28.1
1627.0,2005-04-16,43.0,5851.3,59.9,346.92790697674417,24.7,28.8
1628.0,2005-04-17,25.0,2445.3,33.0,350.476,24.8,28.3
1629.0,2005-04-18,54.0,9991.4,93.8,354.91481481481486,32.3,28.7
1630.0,2005-04-19,111.0,11458.1,144.7,352.9855855855856,26.0,30.0
1631.0,2005-04-20,98.0,43025.5,237.6,359.7520408163265,19.6,29.1
1632.0,2005-04-21,114.0,17388.4,135.8,361.16754385964913,23.5,27.0
1633.0,2005-04-22,144.0,21245.6,188.4,362.84444444444443,23.8,25.4
1634.0,2005-04-23,53.0,5929.0,66.4,351.92830188679244,25.1,27.1
1635.0,2005-04-24,60.0,13438.3,79.9,358.205,24.3,26.9
1636.0,2005-04-25,18.0,3094.5,20.7,375.8388888888889,25.4,27.4
1637.0,2005-04-26,83.0,11966.6,114.1,358.5566265060241,25.7,26.5
1638.0,2005-04-27,36.0,9918.4,66.3,365.43333333333334,25.5,25.9
1639.0,2005-04-28,124.0,19859.1,167.1,362.32500000000005,24.8,25.7
1640.0,2005-04-29,35.0,4556.1,49.1,358.36857142857144,28.8,26.8
1641.0,2005-04-30,61.0,9451.6,88.10000000000001,354.98032786885244,24.6,28.9
1642.0,2005-05-01,73.0,8923.9,90.8,361.7410958904109,22.9,27.7
1643.0,2005-05-02,54.0,7752.2,64.5,364.3240740740741,21.4,24.6
1644.0,2005-05-03,56.0,11081.199999999999,80.60000000000001,359.5267857142857,22.8,25.4
1645.0,2005-05-04,81.0,18271.5,112.8,367.64074074074074,22.3,25.4
1646.0,2005-05-05,57.0,5734.3,78.4,349.84561403508775,22.4,23.2
1647.0,2005-05-06,34.0,5676.7,57.699999999999996,356.06470588235294,24.2,26.3
1648.0,2005-05-07,45.0,4430.3,59.4,349.32444444444445,19.8,26.3
1649.0,2005-05-08,33.0,5336.3,50.7,359.9818181818182,21.8,23.3
1650.0,2005-05-09,45.0,4428.9,57.9,350.52222222222224,24.9,24.7
1651.0,2005-05-10,42.0,24318.0,95.0,371.0833333333333,25.6,24.8
1652.0,2005-05-11,51.0,10989.9,70.3,369.9156862745098,24.1,21.3
1653.0,2005-05-12,95.0,19306.8,153.5,361.36631578947373,21.6,21.3
1654.0,2005-05-13,57.0,9534.1,83.9,362.69122807017544,20.8,26.1
1655.0,2005-05-14,57.0,8417.2,78.0,359.63684210526316,20.2,27.1
1656.0,2005-05-15,66.0,10732.2,102.3,361.17424242424244,19.0,25.8
1657.0,2005-05-16,29.0,2725.7,36.2,349.1586206896552,18.3,25.2
1658.0,2005-05-17,101.0,15135.2,136.2,362.81980198019806,20.1,24.8
1659.0,2005-05-18,47.0,5045.9,64.3,349.50425531914897,17.8,24.4
1660.0,2005-05-19,120.0,15993.7,139.1,366.09000000000003,19.0,23.5
1661.0,2005-05-20,27.0,6160.5,49.3,363.2037037037037,18.6,22.7
1662.0,2005-05-21,51.0,7184.5,76.2,354.45490196078435,21.9,24.7
1663.0,2005-05-22,31.0,2870.3,38.8,352.36129032258066,22.4,24.7
1664.0,2005-05-23,52.0,10057.7,70.7,366.46730769230766,22.8,24.7
1665.0,2005-05-24,89.0,15291.4,132.2,363.0494382022472,21.9,24.7
1666.0,2005-05-25,57.0,9662.2,75.7,363.0754385964912,22.5,26.4
1667.0,2005-05-26,139.0,22179.2,190.9,362.0906474820144,18.5,25.1
1668.0,2005-05-27,91.0,18358.7,160.0,363.72967032967034,18.3,24.2
1669.0,2005-05-28,120.0,15421.3,142.1,362.67333333333335,21.6,23.8
1670.0,2005-05-29,70.0,15641.3,131.1,357.40142857142854,18.8,24.7
1671.0,2005-05-30,171.0,24731.0,258.3,353.2590643274854,20.7,24.4
1672.0,2005-05-31,88.0,14705.8,135.3,361.2625,20.5,26.5
1673.0,2005-06-01,110.0,11218.1,138.2,350.41636363636366,20.0,23.3
1674.0,2005-06-02,62.0,7297.3,81.5,359.07903225806456,20.0,20.9
1675.0,2005-06-03,48.0,6141.2,62.4,358.0104166666667,18.6,23.6
1676.0,2005-06-04,90.0,13620.1,125.0,357.72444444444443,22.3,24.1
1677.0,2005-06-05,23.0,2643.3,36.5,350.0173913043478,19.6,23.8
1678.0,2005-06-06,27.0,5401.4,40.2,362.0037037037037,21.0,24.1
1679.0,2005-06-07,13.0,1150.4,16.8,348.09230769230766,21.3,24.1
1680.0,2005-06-08,29.0,4519.7,42.7,357.0551724137931,21.9,23.9
1681.0,2005-06-09,56.0,7472.5,73.7,361.3125,21.7,24.2
1682.0,2005-06-10,13.0,1843.3,20.1,351.3230769230769,20.9,22.6
1683.0,2005-06-11,10.0,957.6,13.200000000000001,345.45,19.0,25.1
1684.0,2005-06-12,12.0,1947.3,19.1,357.0833333333333,22.3,25.4
1685.0,2005-06-13,37.0,1777.8,43.3,335.6297297297297,20.2,26.0
1686.0,2005-06-14,2.0,191.3,2.2,363.29999999999995,22.4,26.3
1687.0,2005-06-15,13.0,1356.0,17.5,351.53846153846155,19.1,18.3
1688.0,2005-06-16,13.0,1491.5,20.2,347.31538461538463,18.5,21.7
1689.0,2005-06-17,21.0,2250.3,24.2,354.54761904761904,18.1,21.2
1690.0,2005-06-18,11.0,1194.3,13.700000000000001,358.5090909090909,17.3,19.8
1691.0,2005-06-19,4.0,334.5,6.0,342.15,19.2,17.6
1692.0,2005-06-20,7.0,568.0,7.0,360.9428571428571,20.5,18.7
1693.0,2005-06-21,6.0,615.6,13.5,335.48333333333335,17.8,20.3
1694.0,2005-06-22,52.0,7135.4,67.9,357.5269230769231,17.0,19.8
1695.0,2005-06-23,15.0,2607.3,25.6,357.22,15.6,17.0
1696.0,2005-06-24,34.0,3607.8,43.9,348.5029411764706,17.9,19.6
1697.0,2005-06-25,27.0,5221.599999999999,46.6,356.737037037037,16.7,20.7
1698.0,2005-06-26,22.0,1838.9,30.1,336.04545454545456,17.2,22.1
1699.0,2005-06-27,90.0,10159.9,105.1,360.7655555555556,16.8,18.5
1700.0,2005-06-28,25.0,2136.4,33.6,341.728,17.7,21.1
1701.0,2005-06-29,113.0,18414.4,144.5,363.9451327433629,17.5,21.5
1702.0,2005-06-30,18.0,3210.1,35.4,357.65,17.0,23.1
1703.0,2005-07-01,55.0,7548.0,72.4,356.5,18.5,23.0
1704.0,2005-07-02,18.0,1818.6,22.9,352.6611111111111,19.9,25.2
1705.0,2005-07-03,66.0,7753.2,90.9,346.6787878787879,19.2,20.3
1706.0,2005-07-04,54.0,6338.099999999999,94.3,347.987037037037,20.1,22.5
1707.0,2005-07-05,28.0,5311.9,50.5,354.59285714285716,19.5,22.1
1708.0,2005-07-06,49.0,6143.9,66.3,359.14285714285717,21.4,22.9
1709.0,2005-07-07,2.0,96.1,2.5,335.45,16.8,23.5
1710.0,2005-07-08,9.0,1070.3,14.1,352.27777777777777,16.5,22.9
1711.0,2005-07-09,12.0,1364.1,14.8,361.5333333333333,19.1,24.8
1712.0,2005-07-10,14.0,3620.2000000000003,22.8,358.0214285714286,15.4,17.7
1713.0,2005-07-11,7.0,786.9,9.3,359.24285714285713,17.0,22.5
1714.0,2005-07-12,19.0,1551.7,21.6,348.1842105263158,13.5,20.2
1715.0,2005-07-13,14.0,1307.1,19.2,347.50714285714287,18.2,22.6
1716.0,2005-07-14,14.0,1543.5,20.1,354.61428571428576,18.7,22.6
1717.0,2005-07-15,22.0,2819.7,28.7,356.3636363636364,17.3,21.8
1718.0,2005-07-16,15.0,1764.4,18.7,361.81333333333333,17.9,20.6
1719.0,2005-07-17,27.0,2816.0,32.2,354.01851851851853,16.1,21.2
1720.0,2005-07-18,47.0,8075.5,69.5,364.37659574468086,18.1,21.5
1721.0,2005-07-19,77.0,9616.6,105.2,351.06103896103895,17.8,21.1
1722.0,2005-07-20,75.0,9214.0,112.60000000000001,353.19066666666663,18.6,20.1
1723.0,2005-07-21,42.0,3369.0,57.4,342.052380952381,18.1,20.9
1724.0,2005-07-22,67.0,6506.1,73.5,357.01940298507463,21.3,19.8
1725.0,2005-07-23,8.0,814.0,8.9,358.2,19.9,21.7
1726.0,2005-07-24,27.0,2237.0,32.9,352.9925925925926,21.5,21.4
1727.0,2005-07-25,29.0,3830.6,42.6,357.3413793103448,21.2,23.8
1728.0,2005-07-26,23.0,2464.4,32.5,344.7826086956522,21.0,25.2
1729.0,2005-07-27,38.0,5077.0,49.9,357.92105263157896,20.9,24.1
1730.0,2005-07-28,33.0,3306.6,44.7,345.6181818181818,19.9,23.5
1731.0,2005-07-29,65.0,8262.7,95.8,355.34923076923076,20.5,25.3
1732.0,2005-07-30,46.0,5223.8,61.7,353.3282608695652,22.9,24.2
1733.0,2005-07-31,73.0,8276.1,86.0,359.5232876712329,22.5,24.6
1734.0,2005-08-01,8.0,1048.3,12.6,353.5,21.9,23.7
1735.0,2005-08-02,58.0,5074.4,76.6,346.053448275862,20.1,22.5
1736.0,2005-08-03,25.0,4942.3,48.2,362.18,24.5,23.5
1737.0,2005-08-04,53.0,9874.9,85.3,357.4962264150943,18.7,24.2
1738.0,2005-08-05,31.0,5209.5,48.9,365.2032258064516,16.0,20.8
1739.0,2005-08-06,14.0,1281.7,24.5,336.62142857142857,19.4,22.2
1740.0,2005-08-07,28.0,1593.8,33.7,339.98928571428576,21.5,23.7
1741.0,2005-08-08,42.0,4812.3,64.3,349.0357142857143,20.0,23.8
1742.0,2005-08-09,60.0,7122.9,75.7,357.84666666666664,21.1,23.1
1743.0,2005-08-10,58.0,10776.3,93.7,360.8396551724138,18.9,24.9
1744.0,2005-08-11,44.0,7172.9,70.0,351.97727272727275,14.0,24.1
1745.0,2005-08-12,78.0,15289.3,123.6,366.45897435897433,16.0,13.5
1746.0,2005-08-13,83.0,12221.4,120.8,357.3807228915662,18.9,18.6
1747.0,2005-08-14,104.0,15255.5,145.0,359.5884615384615,20.2,22.1
1748.0,2005-08-15,52.0,10796.9,94.2,356.62307692307695,22.8,23.0
1749.0,2005-08-16,45.0,4834.7,64.3,351.8022222222222,18.5,25.7
1750.0,2005-08-17,34.0,4154.9,62.8,347.77058823529416,19.5,22.8
1751.0,2005-08-18,86.0,10423.7,118.8,354.06162790697675,20.8,22.9
1752.0,2005-08-19,58.0,10897.6,79.9,364.8724137931034,22.1,22.9
1753.0,2005-08-20,27.0,4107.8,41.2,349.6703703703704,19.0,26.2
1754.0,2005-08-21,46.0,8837.7,87.3,358.44782608695647,21.4,24.1
1755.0,2005-08-22,72.0,10443.6,105.5,356.38750000000005,18.4,24.9
1756.0,2005-08-23,58.0,6467.9,81.3,353.2344827586207,17.0,22.7
1757.0,2005-08-24,55.0,5904.1,80.3,344.96727272727276,19.6,23.8
1758.0,2005-08-25,91.0,18908.2,153.0,363.6901098901099,19.8,23.7
1759.0,2005-08-26,52.0,6633.3,61.0,360.81538461538463,20.5,23.8
1760.0,2005-08-27,39.0,4635.1,56.9,359.4641025641026,17.0,22.2
1761.0,2005-08-28,31.0,4803.5,50.0,352.0258064516129,19.6,22.4
1762.0,2005-08-29,50.0,7521.7,68.7,355.07800000000003,21.6,23.2
1763.0,2005-08-30,48.0,6608.9,77.1,353.56666666666666,24.4,22.3
1764.0,2005-08-31,29.0,2734.2999999999997,35.7,354.0827586206896,25.8,24.6
1765.0,2005-09-01,83.0,8782.2,101.2,358.62048192771084,20.3,25.8
1766.0,2005-09-02,37.0,8406.7,88.7,349.4513513513514,21.9,25.1
1767.0,2005-09-03,44.0,4721.9,57.8,352.2886363636364,17.6,25.4
1768.0,2005-09-04,19.0,1996.5,29.3,348.80526315789473,13.8,25.6
1769.0,2005-09-05,90.0,10608.6,121.7,353.4011111111111,18.9,23.8
1770.0,2005-09-06,64.0,8428.3,91.1,354.96875,20.5,22.6
1771.0,2005-09-07,84.0,10761.1,119.10000000000001,356.1142857142857,20.8,23.1
1772.0,2005-09-08,86.0,9059.2,106.7,354.7523255813954,21.6,22.0
1773.0,2005-09-09,52.0,4704.2,63.4,352.49807692307695,22.6,23.7
1774.0,2005-09-10,29.0,2666.2999999999997,40.8,346.5586206896552,26.2,24.6
1775.0,2005-09-11,18.0,1024.8,19.5,343.2888888888889,24.3,25.8
1776.0,2005-09-12,38.0,5170.8,50.1,358.05,18.5,23.9
1777.0,2005-09-13,33.0,3892.7,44.5,357.5393939393939,20.7,24.6
1778.0,2005-09-14,57.0,6022.9,79.7,348.4035087719298,21.3,25.3
1779.0,2005-09-15,21.0,3018.3,34.1,354.8809523809524,24.8,27.2
1780.0,2005-09-16,8.0,877.4,10.200000000000001,356.2625,16.2,28.2
1781.0,2005-09-17,191.0,21400.0,260.4,350.37015706806284,18.7,21.1
1782.0,2005-09-18,56.0,6081.6,67.7,359.8,19.7,26.1
1783.0,2005-09-19,97.0,15176.1,139.8,363.33402061855674,22.7,24.1
1784.0,2005-09-20,51.0,7438.7,74.2,353.8490196078431,20.7,29.2
1785.0,2005-09-21,93.0,10012.4,124.2,352.66881720430104,21.4,24.7
1786.0,2005-09-22,66.0,10488.8,97.4,359.0772727272727,22.2,24.2
1787.0,2005-09-23,73.0,9842.5,119.3,353.8712328767123,27.7,25.2
1788.0,2005-09-24,116.0,17089.9,148.4,365.00689655172414,23.5,26.7
1789.0,2005-09-25,47.0,4391.1,71.9,347.5510638297872,21.5,26.8
1790.0,2005-09-26,83.0,11731.0,109.4,363.03855421686745,20.0,27.2
1791.0,2005-09-27,90.0,11014.9,127.6,351.8377777777778,19.6,27.4
1792.0,2005-09-28,86.0,10786.0,112.8,357.1616279069768,22.5,26.5
1793.0,2005-09-29,114.0,11369.4,149.4,349.5131578947368,20.1,29.3
1794.0,2005-09-30,205.0,27586.6,271.6,353.58,20.0,28.4
1795.0,2005-10-01,196.0,34196.5,270.2,367.51785714285717,25.0,29.6
1796.0,2005-10-02,162.0,21435.0,220.8,358.3623456790123,29.0,27.6
1797.0,2005-10-03,277.0,38111.8,421.6,353.8371841155234,33.9,31.1
1798.0,2005-10-04,248.0,39477.4,346.4,363.22943548387093,20.4,30.5
1799.0,2005-10-05,221.0,41137.6,348.6,357.9683257918552,25.3,27.8
1800.0,2005-10-06,136.0,32554.8,202.8,364.1875,21.8,33.2
1801.0,2005-10-07,129.0,21934.0,185.9,357.84186046511627,23.4,36.3
1802.0,2005-10-08,73.0,14182.0,129.1,360.13424657534244,25.2,30.4
1803.0,2005-10-09,138.0,17466.2,166.1,357.0057971014493,21.9,30.0
1804.0,2005-10-10,192.0,21915.8,275.9,351.58750000000003,21.6,26.9
1805.0,2005-10-11,217.0,32325.9,322.7,357.06129032258065,26.5,27.9
1806.0,2005-10-12,276.0,53205.3,449.9,351.46557971014494,20.3,30.8
1807.0,2005-10-13,168.0,28947.6,257.2,359.2136904761905,23.3,27.7
1808.0,2005-10-14,85.0,13449.0,122.6,356.68117647058824,23.3,26.5
1809.0,2005-10-15,44.0,5889.9,65.2,350.34318181818185,20.8,27.3
1810.0,2005-10-16,92.0,11053.3,134.8,351.0836956521739,19.6,20.7
1811.0,2005-10-17,143.0,28373.2,244.4,348.70839160839165,20.9,23.9
1812.0,2005-10-18,69.0,8627.5,87.2,362.51014492753626,21.9,25.1
1813.0,2005-10-19,51.0,4477.2,73.5,350.50588235294117,22.5,27.1
1814.0,2005-10-20,46.0,7834.0,81.4,355.0413043478261,19.4,22.0
1815.0,2005-10-21,54.0,5773.6,69.7,361.5962962962963,22.3,25.1
1816.0,2005-10-22,57.0,4580.2,79.5,343.3982456140351,24.7,32.1
1817.0,2005-10-23,101.0,12545.0,144.6,354.24653465346535,26.7,30.8
1818.0,2005-10-24,84.0,7746.9,116.7,342.5547619047619,26.6,28.6
1819.0,2005-10-25,53.0,6663.9,90.1,350.4094339622642,27.1,29.0
1820.0,2005-10-26,85.0,8225.9,122.1,341.9858823529412,32.4,28.2
1821.0,2005-10-27,91.0,10190.4,129.6,353.59120879120877,27.6,29.3
1822.0,2005-10-28,129.0,19705.1,189.70000000000002,355.3403100775194,26.0,27.9
1823.0,2005-10-29,124.0,17011.4,164.9,356.7120967741936,25.0,28.2
1824.0,2005-10-30,93.0,14485.1,132.4,361.0537634408602,21.5,28.6
1825.0,2005-10-31,172.0,21518.0,244.3,350.153488372093,26.0,28.2
1826.0,2005-11-01,167.0,23057.6,282.2,351.4449101796407,24.5,27.2
1827.0,2005-11-02,159.0,17534.8,228.7,343.8050314465409,25.8,27.0
1828.0,2005-11-03,159.0,27108.6,241.4,363.1264150943396,27.6,27.3
1829.0,2005-11-04,126.0,25552.4,242.0,349.5357142857143,21.9,26.4
1830.0,2005-11-05,126.0,22797.4,191.9,361.33730158730157,23.1,27.4
1831.0,2005-11-06,138.0,24874.0,252.6,348.84057971014494,24.2,28.5
1832.0,2005-11-07,163.0,25052.9,238.1,357.6920245398773,23.5,28.3
1833.0,2005-11-08,90.0,19413.4,185.8,350.0855555555556,24.8,29.1
1834.0,2005-11-09,158.0,20068.8,228.70000000000002,346.56962025316454,29.5,28.3
1835.0,2005-11-10,105.0,22756.8,178.7,361.3904761904762,33.3,29.0
1836.0,2005-11-11,87.0,11574.4,135.5,351.57241379310346,22.9,33.1
1837.0,2005-11-12,94.0,11642.8,130.5,357.54893617021276,25.2,27.8
1838.0,2005-11-13,112.0,14961.6,160.8,353.25089285714284,23.9,28.4
1839.0,2005-11-14,111.0,14719.3,149.2,362.3198198198198,24.6,28.1
1840.0,2005-11-15,112.0,15222.5,163.6,355.99910714285716,27.1,27.9
1841.0,2005-11-16,187.0,41519.1,300.6,361.28930481283425,19.0,27.4
1842.0,2005-11-17,69.0,14970.7,115.4,368.1101449275362,22.5,26.3
1843.0,2005-11-18,133.0,15894.199999999999,193.4,343.2323308270677,23.9,26.4
1844.0,2005-11-19,69.0,10097.6,116.6,360.1144927536232,28.6,27.9
1845.0,2005-11-20,93.0,18637.7,131.5,358.8440860215054,21.7,31.1
1846.0,2005-11-21,93.0,23071.7,167.7,367.85161290322577,22.8,29.3
1847.0,2005-11-22,90.0,17854.3,123.0,360.72222222222223,24.8,28.3
1848.0,2005-11-23,43.0,10189.1,63.7,363.84186046511627,19.7,29.4
1849.0,2005-11-24,61.0,7656.9,102.2,345.1196721311475,22.0,28.5
1850.0,2005-11-25,118.0,17299.0,198.3,346.0703389830509,20.4,25.3
1851.0,2005-11-26,121.0,15241.5,165.8,362.3809917355372,28.2,29.1
1852.0,2005-11-27,107.0,12967.9,154.3,346.6672897196262,16.7,28.1
1853.0,2005-11-28,206.0,38286.6,321.6,364.976213592233,21.4,25.8
1854.0,2005-11-29,146.0,31036.9,260.7,353.6664383561644,22.7,26.8
1855.0,2005-11-30,79.0,15012.0,139.1,358.9101265822785,20.8,29.1
1856.0,2005-12-01,47.0,5636.2,70.9,350.78723404255317,25.8,27.9
1857.0,2005-12-02,39.0,4136.0,56.3,350.25897435897434,31.4,27.6
1858.0,2005-12-03,93.0,15277.3,108.60000000000001,371.81612903225806,24.7,30.4
1859.0,2005-12-04,123.0,26298.3,231.2,348.769918699187,31.2,33.0
1860.0,2005-12-05,130.0,19261.9,194.6,362.27,30.0,32.9
1861.0,2005-12-06,68.0,26629.199999999997,135.7,354.81470588235294,26.5,33.2
1862.0,2005-12-07,58.0,8148.8,84.1,361.18275862068964,39.0,33.3
1863.0,2005-12-08,52.0,14785.7,88.1,370.3980769230769,28.5,32.3
1864.0,2005-12-09,63.0,7353.2,101.0,344.8507936507936,25.4,34.1
1865.0,2005-12-10,101.0,22146.9,133.9,376.09999999999997,31.6,35.7
1866.0,2005-12-11,134.0,25393.1,227.7,345.4694029850746,23.3,30.0
1867.0,2005-12-12,174.0,29115.3,237.5,369.8419540229885,22.9,28.5
1868.0,2005-12-13,182.0,20633.2,272.2,342.46318681318684,26.7,32.4
1869.0,2005-12-14,202.0,40235.6,295.3,365.75841584158417,24.4,35.8
1870.0,2005-12-15,65.0,7812.9,102.9,350.6,26.1,30.0
1871.0,2005-12-16,69.0,12965.6,108.8,360.1028985507246,32.7,28.7
1872.0,2005-12-17,86.0,18930.3,157.0,360.6325581395349,31.4,34.8
1873.0,2005-12-18,124.0,21539.3,191.9,351.55645161290323,25.9,32.4
1874.0,2005-12-19,124.0,21926.1,190.6,363.43790322580645,23.4,32.7
1875.0,2005-12-20,124.0,16340.9,186.1,347.0814516129032,26.7,29.2
1876.0,2005-12-21,177.0,21387.4,213.2,365.95310734463277,31.7,31.6
1877.0,2005-12-22,144.0,73474.3,275.0,358.56666666666666,25.9,31.6
1878.0,2005-12-23,179.0,37237.3,253.79999999999998,368.1698324022346,33.6,32.2
1879.0,2005-12-24,83.0,17161.7,121.7,363.5120481927711,36.6,33.9
1880.0,2005-12-25,80.0,11321.8,120.7,354.83625,29.3,33.4
1881.0,2005-12-26,141.0,45351.3,209.4,382.2893617021277,29.7,31.2
1882.0,2005-12-27,83.0,10558.4,115.2,345.98554216867467,27.5,32.4
1883.0,2005-12-28,152.0,44847.8,201.8,384.5855263157895,29.3,34.0
1884.0,2005-12-29,125.0,24931.0,227.3,352.692,27.4,37.1
1885.0,2005-12-30,124.0,21908.5,147.9,370.7435483870967,30.0,33.4
1886.0,2005-12-31,152.0,33073.9,265.6,348.77828947368425,29.5,30.2
1887.0,2006-01-01,53.0,7927.8,77.2,358.22264150943397,44.2,30.4
1888.0,2006-01-02,80.0,12605.3,155.3,347.445,22.2,34.8
1889.0,2006-01-03,55.0,7141.0,90.2,345.6745454545454,31.1,33.8
1890.0,2006-01-04,25.0,2292.8,34.0,351.724,21.4,30.8
1891.0,2006-01-05,95.0,9916.7,140.1,342.10315789473685,22.6,30.7
1892.0,2006-01-06,139.0,22596.7,176.3,371.7165467625899,26.3,31.8
1893.0,2006-01-07,74.0,16884.4,143.9,344.8054054054054,26.1,29.5
1894.0,2006-01-08,35.0,4519.3,51.1,353.97999999999996,26.9,26.9
1895.0,2006-01-09,26.0,6422.7,46.2,368.88846153846157,28.2,28.8
1896.0,2006-01-10,11.0,1856.0,14.5,357.3272727272727,29.1,30.9
1897.0,2006-01-11,7.0,760.6999999999999,10.4,349.25714285714287,33.5,31.7
1898.0,2006-01-12,15.0,3680.9,29.8,361.32,26.8,32.6
1899.0,2006-01-13,3.0,273.6,6.4,332.06666666666666,24.8,31.5
1900.0,2006-01-14,30.0,11368.4,66.0,366.47999999999996,29.0,30.4
1901.0,2006-01-15,19.0,2463.8,33.2,351.42105263157896,24.4,30.9
1902.0,2006-01-16,23.0,1840.3,31.400000000000002,346.89565217391305,25.7,30.4
1903.0,2006-01-17,10.0,1012.8,11.5,344.3,28.6,30.9
1904.0,2006-01-18,6.0,1233.4,10.9,349.90000000000003,22.7,31.6
1905.0,2006-01-19,9.0,3610.6,15.700000000000001,380.9222222222222,23.6,28.2
1906.0,2006-01-20,89.0,16225.800000000001,123.9,355.1393258426966,26.8,27.6
1907.0,2006-01-21,156.0,41178.1,217.4,374.16346153846155,28.3,29.3
1908.0,2006-01-22,227.0,104658.7,422.8,365.8594713656388,28.5,29.3
1909.0,2006-01-23,171.0,52471.5,254.4,375.4485380116959,27.9,31.2
1910.0,2006-01-24,228.0,147105.6,589.1,371.02017543859654,23.5,32.9
1911.0,2006-01-25,115.0,15709.7,129.7,363.59217391304344,22.6,31.4
1912.0,2006-01-26,90.0,50011.5,145.6,387.4,26.6,30.5
1913.0,2006-01-27,10.0,609.2,13.6,336.43,27.7,30.2
1914.0,2006-01-28,3.0,139.6,3.5,333.73333333333335,28.3,29.5
1915.0,2006-01-29,8.0,633.1,9.8,355.8125,28.7,30.3
